Pretrain models save dir: ./pretrain_models_cifar10
Namespace(dataset='cifar10', data_dir='./data', imagenet_dir='', nclass=10, dseed=0, size=32, phase=-1, nclass_sub=-1, load_memory=True, net_type='convnet', norm_type='instance', depth=3, width=1.0, pretrain_epochs=60, batch_real=64, batch_size=64, lr=0.01, momentum=0.9, weight_decay=0.0005, seed=0, pretrain_amount=5, mixup='cut', beta=1.0, mix_p=0.5, rrc=True, dsa=True, dsa_strategy='color_crop_flip_scale_rotate', aug_type='color_crop_cutout', verbose=False, workers=8, ipc=-1, reproduce=True, gpu=1, bottleneck=True, data_name='cifar10', pretrain_dir='./pretrain_models_cifar10', niter=10000, nch=3, augment=False)
Start training 5 models for 60 epochs
<Pretraining  4-th model>...[Epoch  3] Train acc: 55.7 (loss: 1.349), Val acc: 68.3
<Pretraining  4-th model>...[Epoch  4] Train acc: 56.9 (loss: 1.335), Val acc: 72.1
<Pretraining  4-th model>...[Epoch  5] Train acc: 58.3 (loss: 1.296), Val acc: 75.6
<Pretraining  4-th model>...[Epoch  6] Train acc: 60.7 (loss: 1.224), Val acc: 75.8
<Pretraining  4-th model>...[Epoch  7] Train acc: 60.7 (loss: 1.216), Val acc: 75.9
<Pretraining  4-th model>...[Epoch  8] Train acc: 62.4 (loss: 1.178), Val acc: 75.6
<Pretraining  4-th model>...[Epoch  9] Train acc: 63.1 (loss: 1.162), Val acc: 77.0
<Pretraining  4-th model>...[Epoch 10] Train acc: 62.6 (loss: 1.174), Val acc: 78.3
<Pretraining  4-th model>...[Epoch 11] Train acc: 64.4 (loss: 1.150), Val acc: 79.0
<Pretraining  4-th model>...[Epoch 12] Train acc: 64.2 (loss: 1.140), Val acc: 77.5
<Pretraining  4-th model>...[Epoch 13] Train acc: 64.4 (loss: 1.140), Val acc: 79.7
<Pretraining  4-th model>...[Epoch 14] Train acc: 65.5 (loss: 1.113), Val acc: 80.2
<Pretraining  4-th model>...[Epoch 15] Train acc: 65.3 (loss: 1.110), Val acc: 79.6
<Pretraining  4-th model>...[Epoch 16] Train acc: 66.2 (loss: 1.092), Val acc: 80.5
<Pretraining  4-th model>...[Epoch 17] Train acc: 66.7 (loss: 1.093), Val acc: 80.6
<Pretraining  4-th model>...[Epoch 18] Train acc: 66.1 (loss: 1.092), Val acc: 79.1
<Pretraining  4-th model>...[Epoch 19] Train acc: 67.7 (loss: 1.052), Val acc: 80.9
<Pretraining  4-th model>...[Epoch 20] Train acc: 66.8 (loss: 1.073), Val acc: 78.8
<Pretraining  4-th model>...[Epoch 21] Train acc: 67.2 (loss: 1.074), Val acc: 80.4
<Pretraining  4-th model>...[Epoch 22] Train acc: 66.9 (loss: 1.072), Val acc: 80.8
<Pretraining  4-th model>...[Epoch 23] Train acc: 67.9 (loss: 1.048), Val acc: 81.0
<Pretraining  4-th model>...[Epoch 24] Train acc: 68.4 (loss: 1.023), Val acc: 81.7
<Pretraining  4-th model>...[Epoch 25] Train acc: 68.6 (loss: 1.064), Val acc: 81.7
<Pretraining  4-th model>...[Epoch 26] Train acc: 67.3 (loss: 1.060), Val acc: 81.6
<Pretraining  4-th model>...[Epoch 27] Train acc: 68.5 (loss: 1.038), Val acc: 80.8
<Pretraining  4-th model>...[Epoch 28] Train acc: 68.4 (loss: 1.025), Val acc: 82.2
<Pretraining  4-th model>...[Epoch 29] Train acc: 68.4 (loss: 1.040), Val acc: 81.9
<Pretraining  4-th model>...[Epoch 30] Train acc: 68.8 (loss: 1.038), Val acc: 80.4
<Pretraining  4-th model>...[Epoch 31] Train acc: 69.4 (loss: 1.017), Val acc: 81.3
<Pretraining  4-th model>...[Epoch 32] Train acc: 68.1 (loss: 1.028), Val acc: 80.0
<Pretraining  4-th model>...[Epoch 33] Train acc: 69.3 (loss: 1.012), Val acc: 82.0
<Pretraining  4-th model>...[Epoch 34] Train acc: 69.1 (loss: 1.022), Val acc: 82.5
<Pretraining  4-th model>...[Epoch 35] Train acc: 69.5 (loss: 1.010), Val acc: 82.6
<Pretraining  4-th model>...[Epoch 36] Train acc: 69.3 (loss: 1.011), Val acc: 81.9
<Pretraining  4-th model>...[Epoch 37] Train acc: 68.8 (loss: 1.037), Val acc: 83.4
<Pretraining  4-th model>...[Epoch 38] Train acc: 69.4 (loss: 1.001), Val acc: 82.9
<Pretraining  4-th model>...[Epoch 39] Train acc: 71.4 (loss: 0.971), Val acc: 83.0
<Pretraining  4-th model>...[Epoch 40] Train acc: 73.8 (loss: 0.924), Val acc: 85.1
<Pretraining  4-th model>...[Epoch 41] Train acc: 74.1 (loss: 0.894), Val acc: 85.6
<Pretraining  4-th model>...[Epoch 42] Train acc: 73.8 (loss: 0.925), Val acc: 85.5
<Pretraining  4-th model>...[Epoch 43] Train acc: 74.8 (loss: 0.884), Val acc: 85.7
<Pretraining  4-th model>...[Epoch 44] Train acc: 74.2 (loss: 0.905), Val acc: 85.7
<Pretraining  4-th model>...[Epoch 45] Train acc: 74.2 (loss: 0.894), Val acc: 85.3
<Pretraining  4-th model>...[Epoch 46] Train acc: 74.6 (loss: 0.871), Val acc: 85.6
<Pretraining  4-th model>...[Epoch 47] Train acc: 74.2 (loss: 0.901), Val acc: 85.7
<Pretraining  4-th model>...[Epoch 48] Train acc: 75.4 (loss: 0.873), Val acc: 85.7
<Pretraining  4-th model>...[Epoch 49] Train acc: 74.7 (loss: 0.885), Val acc: 85.8
<Pretraining  4-th model>...[Epoch 50] Train acc: 76.1 (loss: 0.857), Val acc: 86.4
<Pretraining  4-th model>...[Epoch 51] Train acc: 75.6 (loss: 0.869), Val acc: 86.2
<Pretraining  4-th model>...[Epoch 52] Train acc: 76.7 (loss: 0.824), Val acc: 86.6
<Pretraining  4-th model>...[Epoch 53] Train acc: 76.2 (loss: 0.854), Val acc: 86.5
<Pretraining  4-th model>...[Epoch 54] Train acc: 75.6 (loss: 0.865), Val acc: 86.6
<Pretraining  4-th model>...[Epoch 55] Train acc: 75.6 (loss: 0.858), Val acc: 86.5
<Pretraining  4-th model>...[Epoch 56] Train acc: 75.0 (loss: 0.892), Val acc: 86.5
<Pretraining  4-th model>...[Epoch 57] Train acc: 76.3 (loss: 0.848), Val acc: 86.5
<Pretraining  4-th model>...[Epoch 58] Train acc: 75.9 (loss: 0.859), Val acc: 86.5
<Pretraining  4-th model>...[Epoch 59] Train acc: 76.3 (loss: 0.850), Val acc: 86.5
